"","cnsm_id","zip5","user_id","hhincome","dwelling","prkids","home_own_rent","marital_stat","online_dols","match_level","life_stage","age","educ"
"17204","sy29240",60647,14294230,NA,"M","","","B","","3","Y",24,NA
"17205","zy52255",2090,20465337,7,"S","Y","O","M","","2","F",30,NA
"17206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17207","ey23583",60661,12787149,11,"M","","O","S","","3","Y",70,3
"17208","tz36933",60201,475698,12,"S","Y","O","M","J","1","Y",42,2
"17209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17210","iy26333",11780,13355637,NA,"","","","","","","",NA,NA
"17211","dy31564",2114,14876430,11,"M","","","","H","3","Y",40,NA
"17212","yy35198",2116,15607337,2,"M","N","","S","","4","Y",32,1
"17213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17214","jy31044",11518,14747356,3,"S","N","O","M","","1","F",44,3
"17215","ly46303",1950,13975748,8,"S","Y","O","S","C","3","Y",40,2
"17216","yy49826",2145,19868672,9,"M","","","B","","3","F",40,NA
"17217","sy34599",60614,15511060,11,"M","Y","O","M","G","4","M",42,3
"17218","qx64419",60660,5534288,5,"M","Y","","S","","1","Y",32,2
"17219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17220","lx84022",7733,6990636,12,"S","Y","O","M","H","2","F",44,3
"17221","hy31422",20001,12292270,NA,"S","","","B","E","1","M",22,NA
"17222","hx97529",11701,10929356,NA,"S","Y","","S","F","1","M",50,NA
"17223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17224","iy48536",2144,19427270,NA,"","","","","","","",NA,NA
"17225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17228","xy49895",21108,19878398,NA,"S","","O","","","1","F",NA,NA
"17229","by24340",10707,12905160,7,"M","","R","S","F","1","Y",36,1
"17230","ry46981",10022,19340188,NA,"","","","","","","Y",NA,NA
"17231","ny28882",21401,14046972,NA,"","","","","","","",NA,NA
"17232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17234","ly18836",20008,11862762,NA,"","","","","","","Y",NA,NA
"17235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17236","xy51875",2130,17254056,8,"M","","O","S","","3","Y",32,1
"17237","fy40851",8742,17964370,8,"S","Y","O","M","E","1","Y",48,2
"17238","ux96504",11001,10599176,NA,"","","","","","","Y",NA,NA
"17239","hy42623",19128,18508270,12,"S","Y","O","M","G","1","F",24,NA
"17240","ny44842",20016,18987930,7,"M","","","M","H","1","Y",52,3
"17241","zy25497",1844,13047560,NA,"","","","","","","F",NA,NA
"17242","ky35135",20010,15497830,NA,"M","","","S","E","1","",34,NA
"17243","gy33001",2135,14508470,NA,"M","","","","","1","M",54,NA
"17244","by30953",60611,14729372,NA,"","","","","","","",NA,NA
"17245","iy51923",21144,20399949,8,"S","Y","O","S","E","1","Y",34,1
"17246","ly42417",60615,18453148,8,"M","","O","S","","3","Y",36,1
"17247","by45131",2026,19039949,3,"S","Y","O","M","","3","F",88,NA
"17248","qy39025",11741,17659270,10,"S","N","O","M","G","1","F",64,1
"17249","ty34143",7302,15406337,8,"M","","O","S","","1","Y",34,1
"17250","ox95685",21012,8111862,12,"S","Y","O","A","H","3","F",40,1
"17251","sy47774",60637,19468096,NA,"","","","","","","",NA,NA
"17252","py50175",10314,19926888,NA,"","","","","","","",NA,NA
"17253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17254","gy27467",7401,13647072,12,"S","Y","O","M","H","2","Y",54,3
"17255","ry25910",8873,13251956,7,"S","Y","O","M","E","1","F",52,2
"17256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17257","by37071",10022,16117148,NA,"","","","","","","M",NA,NA
"17258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17259","gy17232",6498,11542472,13,"S","","O","M","G","3","Y",52,2
"17260","px92294",11693,9866972,6,"S","N","O","S","E","2","F",30,1
"17261","ay44758",60103,18971498,8,"S","N","O","M","","1","M",48,3
"17262","fy31682",2115,14646356,11,"S","","O","S","E","2","F",42,2
"17263","gy24777",60614,12990848,NA,"","","","","","","",NA,NA
"17264","ay36107",60453,15854088,6,"S","N","O","S","","1","M",66,1
"17265","uy43122",60607,18637903,11,"M","","O","","","3","Y",NA,NA
"17266","ax51495",7076,4011537,12,"S","","O","M","G","2","F",60,2
"17267","ky20207",22314,10714896,NA,"S","","O","M","","1","Y",46,3
"17268","ty48877",8722,19595196,12,"S","N","O","S","","1","F",56,2
"17269","yy22233",2382,12559076,6,"S","Y","O","M","F","1","F",46,1
"17270","ox82652",60090,7750388,NA,"","","","","","","Y",NA,NA
"17271","ny41207",2478,18162803,13,"S","N","O","M","F","1","Y",62,NA
"17272","py27868",20017,13874003,NA,"S","","","","","3","F",NA,NA
"17273","my17816",7055,11664762,3,"S","Y","","B","F","1","F",30,NA
"17274","yy39970",46322,17887503,NA,"S","","","M","","3","F",52,NA
"17275","dy32870",11967,7094336,8,"S","Y","O","A","B","1","F",34,2
"17276","ey43515",60616,18718449,NA,"M","","R","S","B","1","Y",34,1
"17277","nx95639",20004,10579103,1,"M","Y","O","S","G","1","Y",30,3
"17278","jx13130",2908,1751803,7,"S","","O","S","H","1","F",42,NA
"17279","mx96021",22192,10495962,7,"S","N","O","M","H","1","F",54,2
"17280","qx49927",2140,3852336,11,"S","","O","S","H","1","M",40,3
"17281","ay43247",2163,18668303,NA,"M","","","","","1","Y",NA,NA
"17282","sx61810",22301,5208849,NA,"","","","","","","Y",NA,NA
"17283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17284","kx82584",6516,7746076,5,"S","Y","O","S","F","1","F",34,2
"17285","iy39606",2648,17803837,5,"S","Y","O","S","","3","Y",52,1
"17286","uy16352",8904,11290556,8,"S","Y","O","","","3","Y",NA,2
"17287","dx54878",7407,4424098,7,"S","N","O","M","C","1","M",54,2
"17288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17289","ey45781",10530,19148570,NA,"","","","","","","",NA,NA
"17290","dy39968",7601,17651062,11,"M","Y","O","S","G","3","Y",62,3
"17291","oy16186",8527,11250703,11,"S","N","O","","","1","F",44,2
"17292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17293","sy38602",6878,17541360,8,"S","Y","O","S","","3","M",38,1
"17294","yy36857",20817,16005262,12,"S","","O","S","F","1","Y",34,2
"17295","sx97187",21703,10866476,8,"S","Y","O","M","E","2","Y",24,NA
"17296","fy24974",11358,13031970,NA,"","","","","","","",NA,NA
"17297","ty38672",7026,17559848,8,"S","","","S","D","4","M",46,NA
"17298","sy52021",2881,20423156,NA,"","","","","","","",NA,NA
"17299","qy46437",21093,19039930,NA,"","","","","","","",NA,NA
"17300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17301","gy31841",19103,14742730,7,"M","","O","M","","3","Y",28,2
"17302","sy49920",11021,19886770,12,"S","N","O","A","F","1","M",80,1
"17303","jy21113",60035,11979598,NA,"","","","","","","",NA,NA
"17304","py33253",2138,15243756,NA,"","","","","","","",NA,NA
"17305","ry23384",11563,12748770,11,"S","Y","O","M","E","1","Y",36,3
"17306","ex82736",11751,7759348,11,"S","Y","O","","","2","F",30,NA
"17307","qy50183",22193,13645362,7,"S","Y","O","M","G","1","F",50,1
"17308","qy51541",7410,20305398,NA,"","","","","","","M",NA,NA
"17309","ry36863",2445,16040798,NA,"M","","O","","","2","Y",NA,NA
"17310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17311","ky45295",20165,19073872,8,"S","Y","O","","C","1","Y",46,3
"17312","qx52679",10709,4154303,NA,"","","","","","","",NA,NA
"17313","fy47054",19015,19351676,NA,"","","","","","","",NA,NA
"17314","jy23555",1606,12349748,NA,"","","","","","","Y",NA,NA
"17315","uy27397",20912,13677836,6,"M","","","B","","4","F",36,2
"17316","by30820",7740,14692660,6,"S","N","O","S","C","1","F",44,2
"17317","ny51367",10306,20256896,NA,"M","","O","","","3","F",40,NA
"17318","qy39325",20018,17733872,6,"S","Y","O","S","","2","M",36,NA
"17319","cy38323",10528,17465203,NA,"","","","","","","",NA,NA
"17320","by25219",8844,13051156,12,"S","N","O","M","G","1","F",58,3
"17321","ay33385",2468,15245770,11,"S","N","O","S","E","1","F",52,3
"17322","jx54959",6477,4434596,12,"S","N","O","M","I","1","Y",48,2
"17323","px84723",20878,7995860,12,"S","N","O","M","F","1","F",46,1
"17324","oy31721",46077,14910296,NA,"","","","","","","",NA,NA
"17325","gy46411",6070,19255572,11,"S","Y","O","A","H","2","Y",42,1
"17326","vy36139",20878,15862836,NA,"M","","","B","B","2","Y",20,NA
"17327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17329","hx94129",60430,10314162,NA,"","","","","","","",NA,NA
"17330","dy22176",6611,12551237,12,"S","Y","O","M","F","1","F",38,3
"17331","ey48975",2840,19678660,NA,"","","","","","","Y",NA,NA
"17332","hy28092",2889,13939448,NA,"S","Y","O","M","G","1","F",34,3
"17333","nx94567",20850,10415172,12,"M","N","O","M","F","2","M",70,2
"17334","ny25710",6801,13211362,NA,"","","","","","","Y",NA,NA
"17335","dy25998",22312,13283648,NA,"","","","","","","M",NA,NA
"17336","sy47068",7753,19351760,8,"S","N","O","S","F","1","Y",68,1
"17337","sy37760",22124,17331503,13,"S","Y","O","M","H","1","F",40,2
"17338","jy45087",60067,18955698,NA,"","","","","","","",NA,NA
"17339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17340","yy31132",53217,14775262,NA,"","","","","","","",NA,NA
"17341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17343","ny37909",11729,17360970,7,"S","Y","O","S","G","1","Y",36,1
"17344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17345","ax95936",11746,10639356,12,"S","Y","O","M","H","1","Y",32,1
"17346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17348","ry35628",2465,15689862,11,"S","Y","O","M","A","2","Y",38,1
"17349","fy34549",2118,15493437,NA,"","","","","","","Y",NA,NA
"17350","zy47064",11385,19353660,NA,"","","","","","","M",NA,NA
"17351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17352","uy37927",60108,17363170,8,"S","","O","","F","3","Y",64,3
"17353","uy44741",60634,18969537,7,"S","N","O","S","","1","F",22,NA
"17354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17355","qy45101",11518,19035988,8,"S","Y","O","M","","1","M",80,1
"17356","cy43008",60647,18606356,NA,"","","","","","","Y",NA,NA
"17357","ty43260",8757,18666337,NA,"","","","","","","M",NA,NA
"17358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17359","py25443",20005,13142203,NA,"","","","","","","",NA,NA
"17360","sy24887",11704,13016856,11,"S","N","R","M","","1","Y",40,3
"17361","ny26091",10010,13310403,NA,"","","","","","","M",NA,NA
"17362","ry25951",60657,13273236,NA,"M","","O","","","1","Y",28,NA
"17363","wy48120",8869,19518937,11,"S","","O","S","A","1","Y",NA,NA
"17364","vy43385",2135,18695996,12,"S","N","O","M","D","1","M",22,NA
"17365","ay43258",60647,18669249,NA,"","","","","","","",NA,NA
"17366","ix86640",6067,8268530,NA,"S","Y","O","","","3","F",32,1
"17367","hy41993",10065,18340472,NA,"","","","","","","M",NA,NA
"17368","ly16292",60615,11231703,NA,"","","","","","","M",NA,NA
"17369","ey36369",60647,15681737,NA,"S","","","B","E","1","M",24,NA
"17370","ly29447",2721,13381837,5,"M","","O","M","E","1","M",50,2
"17371","jx93852",22209,10185070,NA,"S","","","","J","1","M",NA,NA
"17372","my40995",8008,18122662,NA,"","","","","","","",NA,NA
"17373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17374","ly48887",2043,19666056,NA,"S","","O","","E","1","Y",34,1
"17375","hx90453",11787,8826470,NA,"","","","","","","F",NA,NA
"17376","ay52072",11520,16021703,NA,"","","","","","","",NA,NA
"17377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17380","qy34942",8901,15566188,5,"S","","O","S","B","3","F",54,NA
"17381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17383","my33037",19085,15184560,NA,"","","","","","","M",NA,NA
"17384","cy26125",2779,13313262,NA,"S","","O","B","","3","F",38,1
"17385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17386","wx56437",2703,4605396,5,"S","","O","S","","3","Y",46,2
"17387","ey16015",60126,11203270,NA,"","","","","","","",NA,NA
"17388","cy23112",46385,12696203,NA,"","","","","","","",NA,NA
"17389","vx80264",11792,7428196,8,"S","Y","O","M","","1","F",38,1
"17390","xy48096",2151,19514556,NA,"M","","O","B","","3","Y",40,2
"17391","hx44602",8904,3349849,12,"S","Y","O","M","F","1","F",40,3
"17392","qy34390",6010,15457360,NA,"","","","","","","M",NA,NA
"17393","wy39036",22312,17661737,NA,"M","","","","","1","M",NA,NA
"17394","ax63499",11710,5408049,12,"S","Y","O","S","H","1","Y",42,3
"17395","ry46147",60102,19209660,8,"S","Y","O","S","G","1","Y",66,2
"17396","ny40893",7065,18104436,6,"S","","O","S","","1","Y",34,1
"17397","yx90463",20024,8827248,NA,"M","Y","O","M","I","5","M",60,3
"17398","sy50080",11801,19917836,NA,"","","","","","","",NA,NA
"17399","vx56173",11755,4573098,NA,"S","Y","O","M","","1","F",38,2
"17400","gx93651",6478,10164248,8,"S","Y","O","M","G","1","F",36,NA
"17401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17403","ly42393",10016,18451156,NA,"","","","","","","Y",NA,NA
"17404","ey49387",60625,19771372,NA,"","","","","","","",NA,NA
"17405","cy44037",6457,18833770,7,"S","N","O","M","","1","Y",36,NA
"17406","yy37851",3833,17352056,9,"M","","","","","3","Y",40,NA
"17407","hy25995",6118,9397398,NA,"S","","","B","","1","Y",64,3
"17408","gy27466",2763,13704637,11,"S","Y","O","M","E","1","M",38,2
"17409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17412","px95155",60657,10490598,7,"M","Y","O","M","G","4","F",36,1
"17413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17414","ay36334",21128,15904256,9,"S","Y","O","M","G","1","F",42,3
"17415","oy36943",11357,16033448,NA,"","","","","","","M",NA,NA
"17416","my35710",1890,15579398,NA,"","","","","","","Y",NA,NA
"17417","qy35206",10028,15605803,NA,"","","","","","","",NA,NA
"17418","az36667",2127,469030,NA,"","","","","","","Y",NA,NA
"17419","zy23156",6830,12707336,NA,"","","","","","","F",NA,NA
"17420","uy51913",11201,20395948,NA,"","","","","","","M",NA,NA
"17421","ey36440",2333,15922230,7,"S","Y","O","S","E","1","M",36,2
"17422","sx69467",6105,6104149,NA,"M","","","","","3","Y",24,NA
"17423","qy29822",10701,14450688,5,"M","Y","R","S","","3","Y",36,1
"17424","cy24778",1930,12977948,NA,"","","","","","","M",NA,NA
"17425","ex88913",1760,8621256,NA,"","","","","","","F",NA,NA
"17426","dy25457",1810,13139996,NA,"","","","","","","M",NA,NA
"17427","dx98267",60608,11094737,6,"S","Y","O","S","G","1","M",64,NA
"17428","hx83220",7036,7791356,4,"S","N","O","","B","3","M",56,2
"17429","wy48727",60611,19629037,NA,"M","","","B","E","3","Y",NA,NA
"17430","wx82287",8902,7708896,NA,"","","","","","","Y",NA,NA
"17431","vy38500",46205,17418037,NA,"","","","","","","Y",NA,NA
"17432","sy34214",20036,15427748,NA,"","","","","","","Y",NA,NA
"17433","jx85512",20853,8091037,NA,"","","","","","","",NA,NA
"17434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17435","ox86571",60605,8240076,12,"M","N","O","M","E","1","F",72,3
"17436","ny37405",22301,17222336,13,"S","Y","O","M","G","1","M",60,3
"17437","gy45700",10021,19132770,NA,"","","","","","","Y",NA,NA
"17438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17439","uy33861",60657,15343472,7,"M","","O","S","F","2","F",40,2
"17440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17442","ly50183",7731,18280262,8,"S","N","O","M","G","1","F",62,1
"17443","dy39879",21229,17866176,5,"S","N","O","S","I","1","M",34,1
"17444","kx81333",8902,7217856,NA,"","","","","","","",NA,NA
"17445","ny37084",11772,16552976,NA,"","","","","","","",NA,NA
"17446","jx83903",6443,7842888,11,"S","Y","O","M","G","1","F",36,3
"17447","qy46887",10701,19329549,NA,"M","","","","E","4","M",52,2
"17448","ey43702",10583,18768336,12,"S","Y","O","A","H","1","F",40,2
"17449","jy37017",2150,16107736,NA,"","","","","","","",NA,NA
"17450","vx76704",11767,6961603,10,"S","Y","O","M","D","1","M",32,2
"17451","iy25918",60641,13266056,NA,"M","","O","S","E","1","F",38,1
"17452","by51088",60611,20185249,NA,"","","","","","","M",NA,NA
"17453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17454","vx35590",20814,2785096,NA,"","","","","","","",NA,NA
"17455","ay48935",20109,9787696,8,"S","","O","S","I","1","M",56,1
"17456","qy25696",11768,13204736,8,"S","Y","O","A","F","1","Y",44,1
"17457","ay42125",2914,18377570,8,"S","N","O","M","B","3","M",62,NA
"17458","yx96634",53170,10720472,NA,"S","Y","O","M","E","1","F",30,1
"17459","ry40885",7076,18099849,NA,"","","","","","","",NA,NA
"17460","lx93579",60614,10186736,NA,"M","N","O","","E","2","Y",40,NA
"17461","qy25927",60169,13270036,7,"M","N","O","M","","3","Y",44,2
"17462","zy44403",7748,18899462,NA,"","","","","","","F",NA,NA
"17463","qy51258",60629,20230136,NA,"","","","","","","F",NA,NA
"17464","hy30866",6050,14708696,10,"S","Y","O","M","F","2","F",52,NA
"17465","dx98525",1504,11162630,NA,"S","Y","O","B","C","1","Y",22,NA
"17466","oy47007",10606,19335003,NA,"","","","","","","",NA,NA
"17467","ix90058",53208,8784696,7,"S","N","O","M","H","1","F",36,3
"17468","dy47288",1536,19379460,NA,"","","","","","","Y",NA,NA
"17469","my36613",19067,15973396,12,"S","N","O","M","F","1","F",46,2
"17470","ry23709",11102,12805976,NA,"","","","","","","Y",NA,NA
"17471","vy49440",19103,19779336,NA,"","","","","","","Y",NA,NA
"17472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17474","ly50693",7031,20054103,NA,"","","","","","","Y",NA,NA
"17475","fy39043",2766,17361796,3,"S","Y","O","M","A","2","Y",46,NA
"17476","wy47108",60657,19360162,13,"M","","O","M","I","3","Y",34,2
"17477","yy24554",60190,12921760,NA,"","","","","","","",NA,NA
"17478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17479","zx92854",60612,10037498,6,"M","Y","O","M","H","1","F",30,1
"17480","yx42906",21209,3165837,NA,"","","","","","","Y",NA,NA
"17481","oy22639",11729,12545049,NA,"","","","","","","Y",NA,NA
"17482","ry32101",6511,14930388,12,"S","N","O","M","H","1","M",76,3
"17483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17484","iy25252",10956,13064849,NA,"","","","","","","Y",NA,NA
"17485","mx95112",6820,10437748,13,"S","Y","O","S","H","1","Y",40,NA
"17486","jy23180",11772,12711462,4,"S","Y","O","M","E","1","Y",34,1
"17487","ox58512",11557,4824556,NA,"","","","","","","",NA,NA
"17488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17489","qy28367",2301,13904198,4,"S","","O","","D","1","M",36,2
"17490","ry46084",11769,19163076,7,"S","Y","O","M","E","1","M",34,2
"17491","cy49190",2215,19723836,NA,"","","","","","","M",NA,NA
"17492","wy23095",1028,12646036,9,"S","Y","O","M","F","1","F",36,2
"17493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17494","ux92735",2886,10007536,NA,"","","","","","","",NA,NA
"17495","iy45515",6107,18611903,11,"S","","O","M","G","1","M",36,1
"17496","sy34992",2745,15576288,6,"S","Y","O","M","F","1","F",38,3
"17497","ly48353",1030,19558048,8,"S","Y","O","M","C","1","M",48,NA
"17498","my27995",2120,13909470,NA,"M","","","B","A","3","Y",NA,NA
"17499","ey41492",7748,11758296,8,"S","Y","O","M","I","1","F",54,1
"17500","yy34981",2111,15574188,NA,"","","","","","","",NA,NA
"17501","nx89222",2631,8681596,NA,"","","","","","","F",NA,NA
"17502","dy44489",11968,18926272,NA,"","","","","","","",NA,NA
"17503","vy38345",2116,17470070,12,"S","Y","O","M","H","1","M",50,NA
"17504","by40243",19401,15612576,7,"S","N","O","A","G","1","Y",40,3
"17505","tx90367",53705,8815460,NA,"M","Y","O","M","","3","Y",60,NA
"17506","ay45760",2748,19146496,4,"S","Y","O","M","G","1","M",32,1
"17507","qy41462",10017,18207576,NA,"","","","","","","Y",NA,NA
"17508","gx73065",6812,6515496,13,"S","N","O","M","H","1","M",56,3
"17509","gy31628",6903,14889688,12,"S","Y","O","M","G","1","Y",64,3
"17510","ux56327",60613,4592572,NA,"","","","","","","",NA,NA
"17511","cy41828",8611,18275236,8,"S","","O","S","F","1","Y",58,3
"17512","ty28291",60010,13985470,NA,"","","","","","","M",NA,NA
"17513","iy47715",11520,19452670,8,"S","N","O","S","E","1","F",70,1
"17514","fy35961",22314,15812988,12,"S","N","O","M","E","1","M",30,2
"17515","cy45574",10309,19119160,12,"S","Y","O","M","F","1","Y",50,1
"17516","hx87399",11772,8395348,12,"S","N","O","M","F","1","Y",30,2
"17517","yx81837",11510,7655076,NA,"","","","","","","",NA,NA
"17518","jx68922",10463,6033249,4,"M","N","O","S","B","4","",44,1
"17519","dx95570",53527,10563588,8,"S","N","O","S","H","1","F",52,3
"17520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
